tx_type,response_time_us,retry_count
NewOrder,85,0
NewOrder,84,0
Payment,88,0
NewOrder,99,0
Payment,98,0
NewOrder,83,0
NewOrder,82,0
NewOrder,84,0
Payment,67,0
NewOrder,108,0
Payment,84,0
NewOrder,101,0
NewOrder,98,0
NewOrder,89,0
NewOrder,100,0
NewOrder,98,0
Payment,76,0
NewOrder,89,0
Payment,68,0
NewOrder,85,0
Payment,67,0
NewOrder,50245,1
NewOrder,48062,1
Payment,85,0
NewOrder,91,0
Payment,90,0
NewOrder,90,0
Payment,90,0
NewOrder,92,0
NewOrder,99,0
Payment,110,0
NewOrder,94,0
Payment,73,0
Payment,72,0
NewOrder,96,0
Payment,68,0
NewOrder,86,0
Payment,66,0
NewOrder,91,0
NewOrder,85,0
NewOrder,93,0
Payment,68,0
NewOrder,88,0
NewOrder,91,0
NewOrder,85,0
Payment,70,0
NewOrder,89,0
Payment,69,0
NewOrder,95,0
NewOrder,87,0
Payment,67,0
Payment,69,0
Payment,69,0
Payment,69,0
Payment,66,0
Payment,66,0
NewOrder,88,0
NewOrder,86,0
NewOrder,101,0
NewOrder,88,0
NewOrder,85,0
Payment,71,0
NewOrder,86,0
NewOrder,93,0
Payment,68,0
Payment,70,0
Payment,73,0
NewOrder,96,0
NewOrder,93,0
Payment,75,0
NewOrder,94,0
NewOrder,91,0
Payment,69,0
NewOrder,87,0
Payment,68,0
Payment,67,0
NewOrder,92,0
NewOrder,87,0
NewOrder,95,0
NewOrder,88,0
Payment,69,0
NewOrder,88,0
NewOrder,90,0
NewOrder,94,0
Payment,71,0
NewOrder,88,0
NewOrder,89,0
NewOrder,94,0
Payment,74,0
Payment,74,0
Payment,74,0
Payment,71,0
Payment,66,0
NewOrder,85,0
Payment,67,0
NewOrder,86,0
NewOrder,86,0
Payment,71,0
NewOrder,85,0
NewOrder,92,0
NewOrder,266,0
Payment,67,0
Payment,68,0
NewOrder,144,0
Payment,69,0
Payment,195,0
Payment,70,0
NewOrder,85,0
Payment,66,0
NewOrder,240,0
NewOrder,85,0
Payment,66,0
NewOrder,84,0
NewOrder,84,0
NewOrder,84,0
NewOrder,83,0
Payment,66,0
Payment,66,0
NewOrder,84,0
NewOrder,84,0
NewOrder,84,0
Payment,65,0
NewOrder,83,0
NewOrder,84,0
NewOrder,85,0
NewOrder,84,0
NewOrder,83,0
NewOrder,84,0
Payment,66,0
Payment,66,0
NewOrder,84,0
Payment,66,0
NewOrder,90,0
Payment,85,0
Payment,77,0
NewOrder,84,0
NewOrder,85,0
NewOrder,83,0
Payment,66,0
Payment,66,0
Payment,65,0
Payment,65,0
Payment,66,0
Payment,65,0
Payment,65,0
NewOrder,84,0
Payment,66,0
NewOrder,84,0
Payment,66,0
Payment,66,0
NewOrder,84,0
NewOrder,84,0
Payment,67,0
NewOrder,84,0
NewOrder,86,0
Payment,66,0
NewOrder,85,0
NewOrder,84,0
NewOrder,85,0
Payment,66,0
Payment,67,0
NewOrder,84,0
NewOrder,84,0
Payment,66,0
Payment,66,0
Payment,66,0
Payment,73,0
NewOrder,86,0
NewOrder,84,0
NewOrder,84,0
Payment,66,0
NewOrder,97,0
NewOrder,209,0
NewOrder,87,0
Payment,68,0
NewOrder,126,0
Payment,148,0
Payment,73,0
NewOrder,91,0
Payment,89,0
NewOrder,85,0
NewOrder,93,0
Payment,274,0
NewOrder,89,0
Payment,69,0
Payment,71,0
NewOrder,128,0
Payment,73,0
NewOrder,86,0
NewOrder,85,0
NewOrder,84,0
Payment,73,0
Payment,72,0
NewOrder,97,0
NewOrder,93,0
Payment,73,0
NewOrder,93,0
NewOrder,186,0
Payment,70,0
Payment,112,0
NewOrder,91,0
NewOrder,207,0
NewOrder,88,0
NewOrder,93,0
Payment,171,0
NewOrder,85,0
NewOrder,90,0
Payment,69,0
NewOrder,85,0
NewOrder,89,0
Payment,70,0
Payment,79,0
NewOrder,86,0
Payment,67,0
Payment,67,0
Payment,67,0
NewOrder,86,0
Payment,67,0
Payment,66,0
NewOrder,85,0
NewOrder,85,0
NewOrder,84,0
NewOrder,85,0
Payment,67,0
NewOrder,85,0
NewOrder,86,0
Payment,67,0
Payment,67,0
NewOrder,86,0
NewOrder,85,0
Payment,67,0
NewOrder,85,0
NewOrder,84,0
NewOrder,85,0
NewOrder,86,0
NewOrder,85,0
NewOrder,87,0
Payment,67,0
Payment,67,0
Payment,66,0
NewOrder,89,0
Payment,68,0
NewOrder,85,0
Payment,66,0
NewOrder,86,0
NewOrder,91,0
Payment,67,0
NewOrder,86,0
NewOrder,86,0
NewOrder,84,0
NewOrder,84,0
Payment,66,0
Payment,68,0
Payment,66,0
NewOrder,87,0
Payment,70,0
NewOrder,90,0
NewOrder,88,0
NewOrder,91,0
Payment,68,0
Payment,69,0
NewOrder,86,0
NewOrder,86,0
NewOrder,86,0
NewOrder,86,0
NewOrder,86,0
NewOrder,86,0
Payment,68,0
NewOrder,87,0
Payment,75,0
NewOrder,91,0
Payment,69,0
NewOrder,88,0
NewOrder,86,0
Payment,69,0
Payment,68,0
Payment,68,0
Payment,68,0
NewOrder,90,0
NewOrder,99,0
Payment,68,0
NewOrder,86,0
Payment,67,0
Payment,68,0
NewOrder,87,0
NewOrder,87,0
NewOrder,86,0
NewOrder,94,0
NewOrder,325,0
Payment,71,0
Payment,70,0
NewOrder,88,0
Payment,71,0
Payment,74,0
Payment,114,0
NewOrder,89,0
NewOrder,89,0
NewOrder,91,0
NewOrder,252,0
Payment,72,0
NewOrder,90,0
Payment,76,0
Payment,142,0
NewOrder,92,0
NewOrder,86,0
Payment,72,0
NewOrder,92,0
NewOrder,232,0
NewOrder,90,0
Payment,105,0
Payment,326,0
NewOrder,138,0
Payment,154,0
Payment,67,0
NewOrder,88,0
Payment,68,0
Payment,68,0
NewOrder,87,0
NewOrder,87,0
Payment,67,0
NewOrder,86,0
NewOrder,87,0
Payment,68,0
NewOrder,88,0
NewOrder,87,0
NewOrder,86,0
Payment,71,0
NewOrder,87,0
Payment,69,0
Payment,68,0
Payment,68,0
Payment,68,0
Payment,67,0
Payment,67,0
Payment,67,0
NewOrder,87,0
Payment,68,0
NewOrder,87,0
Payment,68,0
NewOrder,87,0
Payment,70,0
NewOrder,88,0
Payment,69,0
Payment,68,0
NewOrder,88,0
NewOrder,87,0
Payment,68,0
Payment,69,0
NewOrder,86,0
NewOrder,90,0
Payment,69,0
NewOrder,89,0
NewOrder,87,0
NewOrder,86,0
NewOrder,85,0
NewOrder,86,0
Payment,69,0
NewOrder,86,0
Payment,69,0
NewOrder,87,0
NewOrder,89,0
Payment,80,0
NewOrder,88,0
Payment,73,0
NewOrder,87,0
NewOrder,85,0
NewOrder,86,0
Payment,70,0
NewOrder,86,0
Payment,68,0
NewOrder,86,0
Payment,68,0
Payment,71,0
Payment,71,0
Payment,70,0
NewOrder,87,0
Payment,69,0
Payment,121,0
NewOrder,96,0
Payment,70,0
Payment,69,0
Payment,68,0
NewOrder,87,0
NewOrder,89,0
NewOrder,88,0
NewOrder,88,0
Payment,70,0
NewOrder,88,0
Payment,68,0
Payment,69,0
NewOrder,88,0
NewOrder,87,0
Payment,71,0
NewOrder,88,0
Payment,69,0
NewOrder,88,0
Payment,70,0
Payment,70,0
NewOrder,88,0
NewOrder,87,0
NewOrder,88,0
NewOrder,87,0
Payment,69,0
Payment,69,0
NewOrder,89,0
Payment,69,0
NewOrder,87,0
Payment,69,0
NewOrder,87,0
Payment,68,0
Payment,68,0
NewOrder,87,0
NewOrder,87,0
NewOrder,87,0
Payment,69,0
NewOrder,87,0
Payment,69,0
Payment,71,0
Payment,68,0
Payment,69,0
NewOrder,88,0
NewOrder,87,0
NewOrder,88,0
Payment,68,0
Payment,69,0
Payment,70,0
NewOrder,88,0
NewOrder,88,0
Payment,70,0
NewOrder,95,0
Payment,71,0
NewOrder,88,0
NewOrder,88,0
NewOrder,86,0
Payment,75,0
Payment,71,0
Payment,69,0
Payment,74,0
Payment,70,0
NewOrder,92,0
Payment,69,0
Payment,71,0
Payment,70,0
Payment,69,0
NewOrder,88,0
NewOrder,87,0
NewOrder,86,0
NewOrder,87,0
NewOrder,87,0
Payment,70,0
NewOrder,87,0
Payment,69,0
NewOrder,87,0
NewOrder,87,0
Payment,70,0
