tx_type,response_time_us,retry_count
transfer,67,0
transfer,68,0
transfer,82,0
transfer,72,0
transfer,70,0
transfer,73,0
transfer,69,0
transfer,69,0
transfer,73,0
transfer,70,0
transfer,69,0
transfer,68,0
transfer,72,0
transfer,79,0
transfer,68,0
transfer,73,0
transfer,70,0
transfer,68,0
transfer,65,0
transfer,70,0
transfer,68,0
transfer,73,0
transfer,67,0
transfer,68,0
transfer,68,0
transfer,86,0
transfer,74,0
transfer,67,0
transfer,81,0
transfer,69,0
transfer,68,0
transfer,71,0
transfer,70,0
transfer,68,0
transfer,72,0
transfer,71,0
transfer,78,0
transfer,69,0
transfer,71,0
transfer,69,0
transfer,68,0
transfer,69,0
transfer,67,0
transfer,69,0
transfer,71,0
transfer,69,0
transfer,68,0
transfer,69,0
transfer,67,0
transfer,69,0
transfer,67,0
transfer,67,0
transfer,71,0
transfer,87,0
transfer,72,0
transfer,68,0
transfer,69,0
transfer,69,0
transfer,77,0
transfer,69,0
transfer,102,0
transfer,70,0
transfer,68,0
transfer,74,0
transfer,68,0
transfer,76,0
transfer,74,0
transfer,69,0
transfer,68,0
transfer,82,0
transfer,80,0
transfer,72,0
transfer,68,0
transfer,70,0
transfer,74,0
transfer,71,0
transfer,71,0
transfer,71,0
transfer,88,0
transfer,79,0
transfer,82,0
transfer,73,0
transfer,73,0
transfer,72,0
transfer,70,0
transfer,73,0
transfer,70,0
transfer,71,0
transfer,76,0
transfer,69,0
transfer,86,0
transfer,76,0
transfer,69,0
transfer,70,0
transfer,68,0
transfer,71,0
transfer,70,0
transfer,70,0
transfer,74,0
transfer,71,0
transfer,69,0
transfer,71,0
transfer,72,0
transfer,77,0
transfer,72,0
transfer,72,0
transfer,90,0
transfer,73,0
transfer,70,0
transfer,72,0
transfer,72,0
transfer,72,0
transfer,70,0
transfer,70,0
transfer,74,0
transfer,71,0
transfer,68,0
transfer,69,0
transfer,68,0
transfer,71,0
transfer,95,0
transfer,77,0
transfer,124,0
transfer,80,0
transfer,70,0
transfer,76,0
transfer,73,0
transfer,70,0
transfer,73,0
transfer,68,0
transfer,69,0
transfer,74,0
transfer,88,0
transfer,73,0
transfer,94,0
transfer,73,0
transfer,112,0
transfer,82,0
transfer,75,0
transfer,71,0
transfer,71,0
transfer,70,0
transfer,69,0
transfer,69,0
transfer,82,0
transfer,78,0
transfer,73,0
transfer,68,0
transfer,73,0
transfer,71,0
transfer,71,0
transfer,71,0
transfer,77,0
transfer,69,0
transfer,85,0
transfer,76,0
transfer,69,0
transfer,74,0
transfer,107,0
transfer,77,0
transfer,79,0
transfer,211,0
transfer,102,0
transfer,76,0
transfer,73,0
transfer,72,0
transfer,74,0
transfer,72,0
transfer,79,0
transfer,70,0
transfer,79,0
transfer,71,0
transfer,73,0
transfer,31743,1
transfer,195,0
transfer,76,0
transfer,68,0
transfer,70,0
transfer,71,0
transfer,86,0
transfer,72,0
transfer,75,0
transfer,83,0
transfer,73,0
transfer,76,0
transfer,97,0
transfer,183,0
transfer,160,0
transfer,157,0
transfer,153,0
transfer,153,0
transfer,140,0
transfer,69,0
transfer,70,0
transfer,72,0
transfer,70,0
transfer,72,0
transfer,68,0
transfer,71,0
transfer,70,0
transfer,68,0
transfer,71,0
transfer,70,0
transfer,75,0
transfer,73,0
transfer,70,0
transfer,71,0
transfer,79,0
transfer,70,0
transfer,68,0
transfer,71,0
transfer,69,0
transfer,69,0
transfer,69,0
transfer,67,0
transfer,68,0
transfer,68,0
transfer,70,0
transfer,74,0
transfer,71,0
transfer,72,0
transfer,71,0
transfer,69,0
transfer,69,0
transfer,77,0
transfer,69,0
transfer,69,0
transfer,69,0
transfer,71,0
transfer,70,0
transfer,70,0
transfer,71,0
transfer,70,0
transfer,68,0
transfer,69,0
transfer,79,0
transfer,72,0
transfer,71,0
transfer,72,0
transfer,70,0
transfer,69,0
transfer,70,0
transfer,70,0
transfer,70,0
transfer,69,0
transfer,70,0
transfer,69,0
transfer,70,0
transfer,116,0
transfer,152,0
transfer,70,0
transfer,70,0
transfer,70,0
transfer,70,0
transfer,108,0
transfer,80,0
